"OWNER","TABLE_NAME","COLUMN_NAME","FIELDNAME","FIELDVALUE","XLATLONGNAME","XLATSHORTNAME"
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG1_EXT_ORG_DESCR","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG1_EXT_ORG_ID","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG1_EXT_ORG_TYPE","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG1_FIELD_OF_STUDY_1","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG1_FIELD_OF_STUDY_2","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG1_IPEDS_CD","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG1_LS_SCHOOL_TYPE","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG1_POSTAL","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG1_STATE","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG1_STATE_DESCR","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG2_ACT_CD","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG2_ADDRESS1","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG2_ADDRESS2","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG2_ADDRESS3","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG2_ADDRESS4","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG2_CITY","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG2_COUNTRY","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG2_COUNTRY_DESCR","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG2_COUNTY","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG2_DATA_SOURCE","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG2_DEGREE","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG2_DEGREE_DESCR","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG2_DEGREE_DT","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG2_DEGREE_STATUS","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG2_EXT_CAREER","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG2_EXT_ORG_DESCR","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG2_EXT_ORG_ID","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG2_EXT_ORG_TYPE","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG2_FIELD_OF_STUDY_1","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG2_FIELD_OF_STUDY_2","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG2_IPEDS_CD","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG2_LS_SCHOOL_TYPE","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG2_POSTAL","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG2_STATE","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG2_STATE_DESCR","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG3_ACT_CD","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG3_ADDRESS1","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG3_ADDRESS2","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG3_ADDRESS3","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG3_ADDRESS4","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG3_CITY","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG3_COUNTRY","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG3_COUNTRY_DESCR","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG3_COUNTY","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG3_DATA_SOURCE","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG3_DEGREE","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG3_DEGREE_DESCR","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG3_DEGREE_DT","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG3_DEGREE_STATUS","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG3_EXT_CAREER","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG3_EXT_ORG_DESCR","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG3_EXT_ORG_ID","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG3_EXT_ORG_TYPE","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG3_FIELD_OF_STUDY_1","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG3_FIELD_OF_STUDY_2","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG3_IPEDS_CD","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG3_LS_SCHOOL_TYPE","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG3_POSTAL","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG3_STATE","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG3_STATE_DESCR","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG4_ACT_CD","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG4_ADDRESS1","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG4_ADDRESS2","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG4_ADDRESS3","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG4_ADDRESS4","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG4_CITY","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG4_COUNTRY","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG4_COUNTRY_DESCR","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG4_COUNTY","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG4_DATA_SOURCE","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG4_DEGREE","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG4_DEGREE_DESCR","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG4_DEGREE_DT","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG4_DEGREE_STATUS","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG4_EXT_CAREER","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG4_EXT_ORG_DESCR","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG4_EXT_ORG_ID","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG4_EXT_ORG_TYPE","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG4_FIELD_OF_STUDY_1","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG4_FIELD_OF_STUDY_2","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG4_IPEDS_CD","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG4_LS_SCHOOL_TYPE","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG4_POSTAL","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG4_STATE","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG4_STATE_DESCR","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG5_ACT_CD","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG5_ADDRESS1","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG5_ADDRESS2","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG5_ADDRESS3","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG5_ADDRESS4","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG5_CITY","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG5_COUNTRY","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG5_COUNTRY_DESCR","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG5_COUNTY","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG5_DATA_SOURCE","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG5_DEGREE","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG5_DEGREE_DESCR","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG5_DEGREE_DT","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG5_DEGREE_STATUS","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG5_EXT_CAREER","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG5_EXT_ORG_DESCR","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG5_EXT_ORG_ID","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG5_EXT_ORG_TYPE","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG5_FIELD_OF_STUDY_1","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG5_FIELD_OF_STUDY_2","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG5_IPEDS_CD","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG5_LS_SCHOOL_TYPE","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG5_POSTAL","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG5_STATE","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG5_STATE_DESCR","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG6_ACT_CD","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG6_ADDRESS1","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG6_ADDRESS2","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG6_ADDRESS3","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG6_ADDRESS4","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG6_CITY","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG6_COUNTRY","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG6_COUNTRY_DESCR","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG6_COUNTY","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG6_DATA_SOURCE","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG6_DEGREE","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG6_DEGREE_DESCR","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG6_DEGREE_DT","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG6_DEGREE_STATUS","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG6_EXT_CAREER","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG6_EXT_ORG_DESCR","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG6_EXT_ORG_ID","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG6_EXT_ORG_TYPE","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG6_FIELD_OF_STUDY_1","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG6_FIELD_OF_STUDY_2","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG6_IPEDS_CD","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG6_LS_SCHOOL_TYPE","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG6_POSTAL","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG6_STATE","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEG6_STATE_DESCR","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEIN_CUR_TERM_FLG","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","DEIN_DT_MAX","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","EFFDT","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","EFFSEQ","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","EFF_STATUS","EFF_STATUS","A","Active","Active"
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","EFF_STATUS","EFF_STATUS","I","Inactive","Inactive"
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","EMAIL_PRCU","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","EMPLID","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","ETH_AMIND","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","ETH_ASIAN","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","ETH_BLACK","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","ETH_HISPANIC","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","ETH_PACIFIC","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","ETH_WHITE","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","EXP_GRAD_TERM","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","FERPA","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","FIN_AID_INTEREST","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","FIRST_NAME","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","GENDER","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","GRADE_POINTS","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","GRADUATION_DT","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","GVT_MIL_SVCE_END","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","GVT_MIL_SVCE_START","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","HCC_ACT_COMP","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","HCC_ACT_ENGL","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","HCC_ACT_EW","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","HCC_ACT_MATH","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","HCC_ACT_READ","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","HCC_ACT_SCIRE","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","HCC_ACT_WR","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","HCC_SAT_ESSAY","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","HCC_SAT_MATH","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","HCC_SAT_MC","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","HCC_SAT_TOTAL","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","HCC_SAT_VERB","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","HCC_SAT_WR","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","HOUSING_INTEREST","HOUSING_INTEREST","H","On Campus Housing","On Campus"
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","HOUSING_INTEREST","HOUSING_INTEREST","C","Commuter","Commuter"
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","HOUSING_INTEREST","HOUSING_INTEREST","F","Off Campus Housing","Off Campus"
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","HTA_ACT_COMP","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","HTA_ACT_ENGL","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","HTA_ACT_EW","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","HTA_ACT_MATH","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","HTA_ACT_READ","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","HTA_ACT_SCIRE","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","HTA_ACT_WR","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","HTA_SAT_ESSAY","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","HTA_SAT_MATH","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","HTA_SAT_MC","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","HTA_SAT_TOTAL","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","HTA_SAT_VERB","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","HTA_SAT_WR","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","INSTITUTION","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","JOINT_PROG_APPR","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","LASTUPD_EW_DTTM","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","LAST_NAME","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","LAST_SCH_ATTEND","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","LIC1","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","LIC1_LD","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","LIC2","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","LIC2_LD","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","LIC3","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","LIC3_LD","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","LSA_ACT_CD","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","LSA_ADDRESS1","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","LSA_ADDRESS2","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","LSA_ADDRESS3","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","LSA_ADDRESS4","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","LSA_CITY","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","LSA_COUNTRY","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","LSA_COUNTRY_DESCR","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","LSA_COUNTY","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","LSA_EXT_ORG_DESCR","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","LSA_EXT_ORG_TYPE","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","LSA_IPEDS_CD","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","LSA_LS_SCHOOL_TYPE","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","LSA_POSTAL","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","LSA_STATE","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","LSA_STATE_DESCR","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MAJOR1","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MAJOR1_LD","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MAJOR1_SUB1","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MAJOR1_SUB1_LD","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MAJOR1_SUB2","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MAJOR1_SUB2_LD","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MAJOR1_SUB3","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MAJOR1_SUB3_LD","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MAJOR1_SUB4","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MAJOR1_SUB4_LD","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MAJOR2","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MAJOR2_LD","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MAJOR2_SUB1","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MAJOR2_SUB1_LD","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MAJOR2_SUB2","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MAJOR2_SUB2_LD","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MAJOR2_SUB3","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MAJOR2_SUB3_LD","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MAJOR2_SUB4","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MAJOR2_SUB4_LD","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MAJOR3","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MAJOR3_LD","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MAJOR3_SUB1","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MAJOR3_SUB1_LD","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MAJOR3_SUB2","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MAJOR3_SUB2_LD","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MAJOR3_SUB3","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MAJOR3_SUB3_LD","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MAJOR3_SUB4","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MAJOR3_SUB4_LD","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MIDDLE_NAME","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MIN1","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MIN1_LD","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MIN2","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MIN2_LD","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MIN3","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MIN3_LD","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MRT_ACT_COMP","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MRT_ACT_ENGL","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MRT_ACT_EW","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MRT_ACT_MATH","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MRT_ACT_READ","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MRT_ACT_SCIRE","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MRT_ACT_WR","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MRT_GMAT_AWA","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MRT_GMAT_QUAN","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MRT_GMAT_TOTAL","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MRT_GMAT_VERB","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MRT_GRE_AW","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MRT_GRE_BC","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MRT_GRE_BY","","","",""
"CU_BLD_STDNT","CU_ADM_MAIN_FINAL_BLD","MRT_GRE_CH","","","",""
